Combined Recharge file....
year  month day   src_id   dest_type dest_id   value
1947 1 1 1 6 4662 0.000675677082019
1947 1 1 1 6 4663 0.00757273204867
1947 1 1 1 6 4664 0.000675677082019
1947 1 1 1 6 4665 0.000675677082019
1947 1 1 1 6 4667 0.000675677082019
1947 1 1 1 6 4668 0.000675677082019
1947 1 1 1 6 4669 0.000675677082019
1947 1 1 1 6 4670 0.000675677082019
1947 1 1 1 6 4671 0.000675677082019
1947 1 1 1 6 4672 0.000675677082019
1947 1 1 1 6 4673 0.000675677082019
1947 1 1 1 6 4674 0.000675677082019
1947 1 1 1 6 4675 0.000675677082019
1947 1 1 1 6 4676 0.000675677082019
1947 1 1 1 6 4679 0.000675677082019
1947 1 1 1 6 4680 0.000675677082019
1947 1 1 1 6 4681 0.000675677082019
1947 1 1 1 6 4682 0.000675677082019
1947 1 1 1 6 4683 0.000675677082019
1947 1 1 1 6 4686 0.000675677082019
1947 1 1 1 6 4687 0.000675677082019
1947 1 1 1 6 4688 0.000675677082019
1947 1 1 1 6 4689 0.000675677082019
1947 1 1 1 6 4755 0.00757273204867
1947 1 1 1 6 4758 0.00757273204867
1947 1 1 1 6 4759 0.00757273204867
1947 1 1 1 6 4760 0.00757273204867
1947 1 1 1 6 4761 0.00757273204867
1947 1 1 1 6 4762 0.00757273204867
1947 1 1 1 6 4763 0.00757273204867
1947 1 1 1 6 4764 0.00757273204867
1947 1 1 1 6 4765 0.00757273204867
1947 1 1 1 6 4766 0.00757273204867
1947 1 1 1 6 4767 0.00757273204867
1947 1 1 1 6 4768 0.000675677082019
1947 1 1 1 6 4769 0.000675677082019
1947 1 1 1 6 4891 0.000675677082019
1947 1 1 1 6 4892 0.00757273204867
1947 1 1 1 6 4893 0.00757273204867
1947 1 1 1 6 4894 0.00757273204867
1947 1 1 1 6 4895 0.00757273204867
1947 1 1 1 6 4897 0.000675677082019
1947 1 1 1 6 4898 0.000675677082019
1947 1 1 1 6 4899 0.000675677082019
1947 1 1 1 6 4900 0.00757273204867
1947 1 1 1 6 4903 0.000675677082019
1947 1 1 1 6 4904 0.000675677082019
1947 1 1 1 6 4905 0.000675677082019
1947 1 1 1 6 4906 0.000675677082019
1947 1 1 1 6 4907 0.000675677082019
1947 1 1 1 6 4908 0.000675677082019
1947 1 1 1 6 4909 0.000675677082019
1947 1 1 1 6 4910 0.000675677082019
1947 1 1 1 6 4911 0.000675677082019
1947 1 1 1 6 4912 0.000675677082019
1947 1 1 1 6 4915 0.000675677082019
1947 1 1 1 6 4916 0.000675677082019
1947 1 1 1 6 4917 0.000675677082019
1947 1 1 1 6 4918 0.000675677082019
1947 1 1 1 6 4919 0.000675677082019
1947 1 1 1 6 4922 0.000675677082019
1947 1 1 1 6 4923 0.000675677082019
1947 1 1 1 6 4924 0.000675677082019
1947 1 1 1 6 4925 0.000675677082019
1947 1 1 1 6 4931 0.000675677082019
1947 1 1 1 6 4996 0.00757273204867
1947 1 1 1 6 4998 0.00757273204867
1947 1 1 1 6 4999 0.00757273204867
1947 1 1 1 6 5000 0.00757273204867
1947 1 1 1 6 5001 0.00757273204867
1947 1 1 1 6 5002 0.00757273204867
1947 1 1 1 6 5003 0.000675677082019
1947 1 1 1 6 5004 0.00757273204867
1947 1 1 1 6 5005 0.000675677082019
1947 1 1 1 6 5006 0.000675677082019
1947 1 1 1 6 5007 0.000675677082019
1947 1 1 1 6 5127 0.000675677082019
1947 1 1 1 6 5128 0.000675677082019
1947 1 1 1 6 5129 0.000675677082019
1947 1 1 1 6 5130 0.000675677082019
1947 1 1 1 6 5131 0.00757273204867
1947 1 1 1 6 5132 0.000675677082019
1947 1 1 1 6 5133 0.000675677082019
1947 1 1 1 6 5134 0.000675677082019
1947 1 1 1 6 5135 0.000675677082019
1947 1 1 1 6 5137 0.00757273204867
1947 1 1 1 6 5140 0.000675677082019
1947 1 1 1 6 5141 0.000675677082019
1947 1 1 1 6 5142 0.000675677082019
1947 1 1 1 6 5143 0.000675677082019
1947 1 1 1 6 5144 0.000675677082019
1947 1 1 1 6 5145 0.000675677082019
1947 1 1 1 6 5146 0.000675677082019
1947 1 1 1 6 5147 0.000675677082019
1947 1 1 1 6 5148 0.000675677082019
1947 1 1 1 6 5151 0.000675677082019
1947 1 1 1 6 5152 0.000675677082019
1947 1 1 1 6 5153 0.000675677082019
1947 1 1 1 6 5154 0.000675677082019
1947 1 1 1 6 5155 0.000675677082019
1947 1 1 1 6 5159 0.000675677082019
1947 1 1 1 6 5160 0.000675677082019
1947 1 1 1 6 5161 0.000675677082019
1947 1 1 1 6 5168 0.000675677082019
1947 1 1 1 6 5169 0.000675677082019
1947 1 1 1 6 5233 0.00757273204867
1947 1 1 1 6 5237 0.00757273204867
1947 1 1 1 6 5240 0.000675677082019
1947 1 1 1 6 5241 0.00757273204867
1947 1 1 1 6 5242 0.00757273204867
1947 1 1 1 6 5244 0.000675677082019
1947 1 1 1 6 5245 0.000675677082019
1947 1 1 1 6 5246 0.000675677082019
1947 1 1 1 6 5363 0.000675677082019
1947 1 1 1 6 5364 0.000675677082019
1947 1 1 1 6 5366 0.00757273204867
1947 1 1 1 6 5367 0.00757273204867
1947 1 1 1 6 5369 0.000675677082019
1947 1 1 1 6 5370 0.000675677082019
1947 1 1 1 6 5371 0.000675677082019
1947 1 1 1 6 5372 0.000675677082019
1947 1 1 1 6 5373 0.000675677082019
1947 1 1 1 6 5374 0.00757273204867
1947 1 1 1 6 5377 0.000675677082019
1947 1 1 1 6 5378 0.000675677082019
1947 1 1 1 6 5379 0.000675677082019
1947 1 1 1 6 5380 0.000675677082019
1947 1 1 1 6 5381 0.000675677082019
1947 1 1 1 6 5382 0.000675677082019
1947 1 1 1 6 5383 0.000675677082019
1947 1 1 1 6 5384 0.000675677082019
1947 1 1 1 6 5385 0.000675677082019
1947 1 1 1 6 5388 0.000675677082019
1947 1 1 1 6 5395 0.000675677082019
1947 1 1 1 6 5396 0.000675677082019
1947 1 1 1 6 5406 0.000675677082019
1947 1 1 1 6 5408 0.000675677082019
1947 1 1 1 6 5409 0.000675677082019
1947 1 1 1 6 5410 0.000675677082019
1947 1 1 1 6 5411 0.000675677082019
1947 1 1 1 6 5412 0.000675677082019
1947 1 1 1 6 5413 0.000675677082019
1947 1 1 1 6 5472 0.000675677082019
1947 1 1 1 6 5473 0.00757273204867
1947 1 1 1 6 5474 0.00757273204867
1947 1 1 1 6 5475 0.000675677082019
1947 1 1 1 6 5476 0.000675677082019
1947 1 1 1 6 5477 0.000675677082019
1947 1 1 1 6 5478 0.000675677082019
1947 1 1 1 6 5479 0.000675677082019
1947 1 1 1 6 5480 0.000675677082019
1947 1 1 1 6 5481 0.00757273204867
1947 1 1 1 6 5482 0.000675677082019
1947 1 1 1 6 5483 0.000675677082019
1947 1 1 1 6 5484 0.000675677082019
1947 1 1 1 6 5600 0.000675677082019
1947 1 1 1 6 5601 0.000675677082019
1947 1 1 1 6 5602 0.00757273204867
1947 1 1 1 6 5603 0.00757273204867
1947 1 1 1 6 5604 0.00757273204867
1947 1 1 1 6 5605 0.00757273204867
1947 1 1 1 6 5611 0.00757273204867
1947 1 1 1 6 5614 0.000675677082019
1947 1 1 1 6 5615 0.000675677082019
1947 1 1 1 6 5616 0.000675677082019
1947 1 1 1 6 5617 0.000675677082019
1947 1 1 1 6 5618 0.000675677082019
1947 1 1 1 6 5619 0.000675677082019
1947 1 1 1 6 5628 0.000675677082019
1947 1 1 1 6 5629 0.000675677082019
1947 1 1 1 6 5630 0.000675677082019
1947 1 1 1 6 5631 0.000675677082019
1947 1 1 1 6 5632 0.000675677082019
1947 1 1 1 6 5633 0.000675677082019
1947 1 1 1 6 5634 0.000675677082019
1947 1 1 1 6 5635 0.000675677082019
1947 1 1 1 6 5637 0.000675677082019
1947 1 1 1 6 5640 0.000675677082019
1947 1 1 1 6 5641 0.000675677082019
1947 1 1 1 6 5643 0.000675677082019
1947 1 1 1 6 5644 0.000675677082019
1947 1 1 1 6 5645 0.000675677082019
1947 1 1 1 6 5646 0.000675677082019
1947 1 1 1 6 5647 0.000675677082019
1947 1 1 1 6 5648 0.000675677082019
1947 1 1 1 6 5649 0.000675677082019
1947 1 1 1 6 5650 0.000675677082019
1947 1 1 1 6 5652 0.000675677082019
1947 1 1 1 6 5653 0.000675677082019
1947 1 1 1 6 5711 0.000675677082019
1947 1 1 1 6 5712 0.000675677082019
1947 1 1 1 6 5713 0.000675677082019
1947 1 1 1 6 5714 0.000675677082019
1947 1 1 1 6 5715 0.000675677082019
1947 1 1 1 6 5716 0.000675677082019
1947 1 1 1 6 5717 0.000675677082019
1947 1 1 1 6 5718 0.000675677082019
1947 1 1 1 6 5719 0.00757273204867
1947 1 1 1 6 5721 0.000675677082019
1947 1 1 1 6 5722 0.000675677082019
1947 1 1 1 6 5836 0.000675677082019
1947 1 1 1 6 5837 0.000675677082019
1947 1 1 1 6 5838 0.000675677082019
1947 1 1 1 6 5839 0.000675677082019
1947 1 1 1 6 5840 0.000675677082019
1947 1 1 1 6 5841 0.000675677082019
1947 1 1 1 6 5843 0.000675677082019
1947 1 1 1 6 5844 0.000675677082019
1947 1 1 1 6 5845 0.000675677082019
1947 1 1 1 6 5846 0.000675677082019
1947 1 1 1 6 5847 0.000675677082019
1947 1 1 1 6 5848 0.00757273204867
1947 1 1 1 6 5849 0.000675677082019
1947 1 1 1 6 5850 0.000675677082019
1947 1 1 1 6 5851 0.000675677082019
1947 1 1 1 6 5852 0.000675677082019
1947 1 1 1 6 5853 0.000675677082019
1947 1 1 1 6 5854 0.000675677082019
1947 1 1 1 6 5855 0.000675677082019
1947 1 1 1 6 5859 0.000675677082019
1947 1 1 1 6 5860 0.000675677082019
1947 1 1 1 6 5861 0.000675677082019
1947 1 1 1 6 5862 0.000675677082019
1947 1 1 1 6 5863 0.000675677082019
1947 1 1 1 6 5864 0.000675677082019
1947 1 1 1 6 5865 0.000675677082019
1947 1 1 1 6 5866 0.000675677082019
1947 1 1 1 6 5867 0.000675677082019
1947 1 1 1 6 5868 0.000675677082019
1947 1 1 1 6 5869 0.000675677082019
1947 1 1 1 6 5870 0.000675677082019
1947 1 1 1 6 5871 0.000675677082019
1947 1 1 1 6 5872 0.000675677082019
1947 1 1 1 6 5873 0.000675677082019
1947 1 1 1 6 5874 0.000675677082019
1947 1 1 1 6 5875 0.000675677082019
1947 1 1 1 6 5881 0.000675677082019
1947 1 1 1 6 5882 0.000675677082019
1947 1 1 1 6 5883 0.000675677082019
1947 1 1 1 6 5884 0.000675677082019
1947 1 1 1 6 5885 0.000675677082019
1947 1 1 1 6 5887 0.000675677082019
1947 1 1 1 6 5888 0.000675677082019
1947 1 1 1 6 5889 0.000675677082019
1947 1 1 1 6 5890 0.000675677082019
1947 1 1 1 6 5891 0.000675677082019
1947 1 1 1 6 5892 0.000675677082019
1947 1 1 1 6 5949 0.000675677082019
1947 1 1 1 6 5950 0.000675677082019
1947 1 1 1 6 5951 0.000675677082019
1947 1 1 1 6 5952 0.000675677082019
1947 1 1 1 6 5953 0.000675677082019
1947 1 1 1 6 5954 0.000675677082019
1947 1 1 1 6 5955 0.000675677082019
1947 1 1 1 6 5956 0.000675677082019
1947 1 1 1 6 5957 0.000675677082019
1947 1 1 1 6 5959 0.000675677082019
1947 1 1 1 6 5960 0.000675677082019
1947 1 1 1 6 6072 0.000675677082019
1947 1 1 1 6 6073 0.000675677082019
1947 1 1 1 6 6074 0.000675677082019
1947 1 1 1 6 6075 0.000675677082019
1947 1 1 1 6 6076 0.000675677082019
1947 1 1 1 6 6079 0.00757273204867
1947 1 1 1 6 6082 0.000675677082019
1947 1 1 1 6 6083 0.000675677082019
1947 1 1 1 6 6084 0.000675677082019
1947 1 1 1 6 6085 0.000675677082019
1947 1 1 1 6 6086 0.000675677082019
1947 1 1 1 6 6087 0.000675677082019
1947 1 1 1 6 6093 0.000675677082019
1947 1 1 1 6 6095 0.000675677082019
1947 1 1 1 6 6096 0.000675677082019
1947 1 1 1 6 6097 0.000675677082019
1947 1 1 1 6 6098 0.000675677082019
1947 1 1 1 6 6099 0.000675677082019
1947 1 1 1 6 6100 0.000675677082019
1947 1 1 1 6 6101 0.000675677082019
1947 1 1 1 6 6102 0.000675677082019
1947 1 1 1 6 6103 0.000675677082019
1947 1 1 1 6 6104 0.000675677082019
1947 1 1 1 6 6105 0.000675677082019
1947 1 1 1 6 6106 0.000675677082019
1947 1 1 1 6 6119 0.000675677082019
1947 1 1 1 6 6120 0.000675677082019
1947 1 1 1 6 6121 0.000675677082019
1947 1 1 1 6 6122 0.000675677082019
1947 1 1 1 6 6123 0.00757273204867
1947 1 1 1 6 6124 0.000675677082019
1947 1 1 1 6 6125 0.000675677082019
1947 1 1 1 6 6126 0.000675677082019
1947 1 1 1 6 6127 0.000675677082019
1947 1 1 1 6 6128 0.000675677082019
1947 1 1 1 6 6129 0.000675677082019
1947 1 1 1 6 6187 0.000675677082019
1947 1 1 1 6 6188 0.000675677082019
1947 1 1 1 6 6189 0.000675677082019
1947 1 1 1 6 6192 0.000675677082019
1947 1 1 1 6 6193 0.000675677082019
1947 1 1 1 6 6194 0.000675677082019
1947 1 1 1 6 6195 0.000675677082019
1947 1 1 1 6 6196 0.00757273204867
1947 1 1 1 6 6197 0.000675677082019
1947 1 1 1 6 6308 0.000675677082019
1947 1 1 1 6 6309 0.000675677082019
1947 1 1 1 6 6310 0.000675677082019
1947 1 1 1 6 6311 0.000675677082019
1947 1 1 1 6 6312 0.000675677082019
1947 1 1 1 6 6313 0.00757273204867
1947 1 1 1 6 6314 0.00757273204867
1947 1 1 1 6 6315 0.00757273204867
1947 1 1 1 6 6316 0.00757273204867
1947 1 1 1 6 6322 0.000675677082019
1947 1 1 1 6 6327 0.000675677082019
1947 1 1 1 6 6328 0.000675677082019
1947 1 1 1 6 6329 0.000675677082019
1947 1 1 1 6 6330 0.000675677082019
1947 1 1 1 6 6331 0.000675677082019
1947 1 1 1 6 6332 0.000675677082019
1947 1 1 1 6 6333 0.000675677082019
1947 1 1 1 6 6334 0.000675677082019
1947 1 1 1 6 6335 0.000675677082019
1947 1 1 1 6 6336 0.000675677082019
1947 1 1 1 6 6337 0.000675677082019
1947 1 1 1 6 6338 0.000675677082019
1947 1 1 1 6 6339 0.000675677082019
1947 1 1 1 6 6340 0.000675677082019
1947 1 1 1 6 6341 0.000675677082019
1947 1 1 1 6 6342 0.000675677082019
1947 1 1 1 6 6345 0.000675677082019
1947 1 1 1 6 6359 0.000675677082019
1947 1 1 1 6 6360 0.000675677082019
1947 1 1 1 6 6361 0.000675677082019
1947 1 1 1 6 6362 0.000675677082019
1947 1 1 1 6 6363 0.000675677082019
1947 1 1 1 6 6364 0.000675677082019
1947 1 1 1 6 6365 0.000675677082019
1947 1 1 1 6 6366 0.000675677082019
1947 1 1 1 6 6425 0.000675677082019
1947 1 1 1 6 6426 0.000675677082019
1947 1 1 1 6 6427 0.000675677082019
1947 1 1 1 6 6428 0.000675677082019
1947 1 1 1 6 6429 0.00757273204867
1947 1 1 1 6 6431 0.000675677082019
1947 1 1 1 6 6432 0.000675677082019
1947 1 1 1 6 6433 0.000675677082019
1947 1 1 1 6 6434 0.000675677082019
1947 1 1 1 6 6545 0.000675677082019
1947 1 1 1 6 6546 0.000675677082019
1947 1 1 1 6 6547 0.000675677082019
1947 1 1 1 6 6548 0.000675677082019
1947 1 1 1 6 6549 0.000675677082019
1947 1 1 1 6 6551 0.00757273204867
1947 1 1 1 6 6563 0.000675677082019
1947 1 1 1 6 6564 0.000675677082019
1947 1 1 1 6 6565 0.000675677082019
1947 1 1 1 6 6566 0.000675677082019
1947 1 1 1 6 6567 0.000675677082019
1947 1 1 1 6 6568 0.000675677082019
1947 1 1 1 6 6569 0.000675677082019
1947 1 1 1 6 6570 0.000675677082019
1947 1 1 1 6 6571 0.000675677082019
1947 1 1 1 6 6572 0.000675677082019
1947 1 1 1 6 6573 0.000675677082019
1947 1 1 1 6 6574 0.000675677082019
1947 1 1 1 6 6575 0.000675677082019
1947 1 1 1 6 6576 0.000675677082019
1947 1 1 1 6 6577 0.000675677082019
1947 1 1 1 6 6579 0.000675677082019
1947 1 1 1 6 6580 0.000675677082019
1947 1 1 1 6 6581 0.000675677082019
1947 1 1 1 6 6582 0.000675677082019
1947 1 1 1 6 6597 0.000675677082019
1947 1 1 1 6 6598 0.000675677082019
1947 1 1 1 6 6599 0.000675677082019
1947 1 1 1 6 6600 0.000675677082019
1947 1 1 1 6 6602 0.000675677082019
1947 1 1 1 6 6603 0.000675677082019
1947 1 1 1 6 6604 0.000675677082019
1947 1 1 1 6 6662 0.000675677082019
1947 1 1 1 6 6663 0.000675677082019
1947 1 1 1 6 6664 0.000675677082019
1947 1 1 1 6 6665 0.000675677082019
1947 1 1 1 6 6666 0.000675677082019
1947 1 1 1 6 6668 0.00757273204867
1947 1 1 1 6 6670 0.000675677082019
1947 1 1 1 6 6671 0.000675677082019
1947 1 1 1 6 6781 0.000675677082019
1947 1 1 1 6 6782 0.000675677082019
1947 1 1 1 6 6783 0.000675677082019
1947 1 1 1 6 6784 0.000675677082019
1947 1 1 1 6 6785 0.000675677082019
1947 1 1 1 6 6786 0.000675677082019
1947 1 1 1 6 6796 0.00757273204867
1947 1 1 1 6 6800 0.000675677082019
1947 1 1 1 6 6801 0.000675677082019
1947 1 1 1 6 6806 0.000675677082019
1947 1 1 1 6 6807 0.000675677082019
1947 1 1 1 6 6808 0.000675677082019
1947 1 1 1 6 6809 0.000675677082019
1947 1 1 1 6 6810 0.000675677082019
1947 1 1 1 6 6811 0.000675677082019
1947 1 1 1 6 6812 0.000675677082019
1947 1 1 1 6 6815 0.000675677082019
1947 1 1 1 6 6816 0.000675677082019
1947 1 1 1 6 6819 0.000675677082019
1947 1 1 1 6 6820 0.000675677082019
1947 1 1 1 6 6840 0.000675677082019
1947 1 1 1 6 6841 0.000675677082019
1947 1 1 1 6 6847 0.00757273204867
1947 1 1 1 6 6899 0.000675677082019
1947 1 1 1 6 6900 0.000675677082019
1947 1 1 1 6 6901 0.000675677082019
1947 1 1 1 6 6902 0.000675677082019
1947 1 1 1 6 6903 0.000675677082019
1947 1 1 1 6 6904 0.000675677082019
1947 1 1 1 6 6905 0.000675677082019
1947 1 1 1 6 6907 0.000675677082019
1947 1 1 1 6 6909 0.000675677082019
1947 1 1 1 6 7017 0.000675677082019
1947 1 1 1 6 7018 0.000675677082019
1947 1 1 1 6 7019 0.000675677082019
1947 1 1 1 6 7020 0.000675677082019
1947 1 1 1 6 7025 0.000675677082019
1947 1 1 1 6 7026 0.000675677082019
1947 1 1 1 6 7027 0.000675677082019
1947 1 1 1 6 7028 0.000675677082019
1947 1 1 1 6 7029 0.000675677082019
1947 1 1 1 6 7030 0.000675677082019
1947 1 1 1 6 7031 0.000675677082019
1947 1 1 1 6 7032 0.000675677082019
1947 1 1 1 6 7033 0.000675677082019
1947 1 1 1 6 7034 0.000675677082019
1947 1 1 1 6 7035 0.000675677082019
1947 1 1 1 6 7036 0.000675677082019
1947 1 1 1 6 7048 0.000675677082019
1947 1 1 1 6 7051 0.000675677082019
1947 1 1 1 6 7052 0.000675677082019
1947 1 1 1 6 7077 0.000675677082019
1947 1 1 1 6 7078 0.000675677082019
1947 1 1 1 6 7079 0.000675677082019
1947 1 1 1 6 7080 0.000675677082019
1947 1 1 1 6 7136 0.000675677082019
1947 1 1 1 6 7137 0.000675677082019
1947 1 1 1 6 7138 0.000675677082019
1947 1 1 1 6 7139 0.000675677082019
1947 1 1 1 6 7140 0.000675677082019
1947 1 1 1 6 7141 0.000675677082019
1947 1 1 1 6 7142 0.000675677082019
1947 1 1 1 6 7143 0.000675677082019
1947 1 1 1 6 7144 0.000675677082019
1947 1 1 1 6 7146 0.000675677082019
1947 1 1 1 6 7147 0.000675677082019
1947 1 1 1 6 7253 0.000675677082019
1947 1 1 1 6 7254 0.000675677082019
1947 1 1 1 6 7255 0.000675677082019
1947 1 1 1 6 7256 0.000675677082019
1947 1 1 1 6 7257 0.000675677082019
1947 1 1 1 6 7258 0.000675677082019
1947 1 1 1 6 7263 0.000675677082019
1947 1 1 1 6 7264 0.000675677082019
1947 1 1 1 6 7265 0.000675677082019
1947 1 1 1 6 7266 0.000675677082019
1947 1 1 1 6 7267 0.000675677082019
1947 1 1 1 6 7268 0.000675677082019
1947 1 1 1 6 7269 0.000675677082019
1947 1 1 1 6 7270 0.000675677082019
1947 1 1 1 6 7271 0.000675677082019
1947 1 1 1 6 7276 0.00757273204867
1947 1 1 1 6 7277 0.00757273204867
1947 1 1 1 6 7278 0.00757273204867
1947 1 1 1 6 7279 0.00757273204867
1947 1 1 1 6 7285 0.000675677082019
1947 1 1 1 6 7286 0.000675677082019
1947 1 1 1 6 7287 0.000675677082019
1947 1 1 1 6 7288 0.000675677082019
1947 1 1 1 6 7314 0.000675677082019
1947 1 1 1 6 7317 0.000675677082019
1947 1 1 1 6 7318 0.000675677082019
1947 1 1 1 6 7320 0.000675677082019
1947 1 1 1 6 7323 0.000675677082019
1947 1 1 1 6 7373 0.000675677082019
1947 1 1 1 6 7374 0.000675677082019
1947 1 1 1 6 7375 0.000675677082019
1947 1 1 1 6 7376 0.000675677082019
1947 1 1 1 6 7377 0.000675677082019
1947 1 1 1 6 7378 0.000675677082019
1947 1 1 1 6 7379 0.000675677082019
1947 1 1 1 6 7380 0.000675677082019
1947 1 1 1 6 7381 0.000675677082019
1947 1 1 1 6 7382 0.000675677082019
1947 1 1 1 6 7383 0.000675677082019
1947 1 1 1 6 7384 0.000675677082019
1947 1 1 1 6 7385 0.000675677082019
1947 1 1 1 6 7483 0.000675677082019
1947 1 1 1 6 7489 0.000675677082019
1947 1 1 1 6 7490 0.000675677082019
