date,CanESM2_hst_ppt,CNRMCM5_hst_ppt,HadGEM2ES_hst_ppt,MIROC5_hst_ppt
1950-01-26,-0.000772041585150864,0.16978249638714504,-0.000781858119893948,-0.0007833979684726733
1950-01-27,-0.000772041585150864,0.08971686034112952,0.40988470383708425,-0.0007833979684726733
1950-01-28,-0.000772041585150864,0.5999272421542899,0.17979212044079787,-0.0007833979684726733
1950-01-29,-0.000772041585150864,1.0499191579491873,-0.000781858119893948,-0.0007833979684726733
1950-01-30,-0.000772041585150864,0.5499185805059882,-0.000781858119893948,0.009543242412968764
1950-01-31,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0005984236569900915
1950-02-01,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,0.029620619804457918
1950-02-02,-0.000772041585150864,-0.0005083425146763312,-0.000781858119893948,-0.0005377921188912636
1950-02-03,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-02-04,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,0.12975728136652878
1950-02-05,-0.000772041585150864,-0.00077550624447448,0.4598962527014677,0.0505015440831573
1950-02-06,-0.000772041585150864,-0.00077550624447448,0.5798490948385114,0.28984312792524386
1950-02-07,-0.000772041585150864,0.15977710691709085,-0.0005947665166192006,-0.0007833979684726733
1950-02-08,-0.000772041585150864,-0.0005680116474098794,-0.000781858119893948,0.009559988266359093
1950-02-09,-0.000772041585150864,-0.0006047755324238829,-0.000781858119893948,-0.0007833979684726733
1950-02-10,-0.000772041585150864,-0.0004756207322137093,-0.000781858119893948,-0.0006938942693723565
1950-02-11,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,0.06969183780160353
1950-02-12,0.009561913077103981,-0.00077550624447448,-0.000781858119893948,0.7799530346181197
1950-02-13,-0.000772041585150864,-0.0006971664476200512,-0.000781858119893948,0.44989336548537184
1950-02-14,-0.000772041585150864,-0.0005680116474098794,-0.000781858119893948,0.0997366858916773
1950-02-15,0.06969780471487115,0.019603681470006004,-0.0006896596857593777,-0.0007833979684726733
1950-02-16,-0.0006105499646299091,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-02-17,-0.000772041585150864,0.009546129629078935,-0.000781858119893948,-0.0007833979684726733
1950-02-18,-0.000772041585150864,-0.0004756207322137093,-0.00047177111073824773,-0.0007833979684726733
1950-02-19,0.009561913077103981,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-02-20,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-02-21,-0.000772041585150864,0.009546129629078935,-0.000781858119893948,-0.0007833979684726733
1950-02-22,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-02-23,-0.000772041585150864,-0.0005680116474098794,-0.000781858119893948,-0.0007833979684726733
1950-02-24,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,0.009543242412968764
1950-02-25,-0.000772041585150864,1.2299347335176192,-0.000781858119893948,-0.0007833979684726733
1950-02-26,-0.0005576176694533676,2.619996627731592,-0.0006265258937165567,-0.0007833979684726733
1950-02-27,-0.000772041585150864,1.0300441667070854,-0.000781858119893948,-0.0007833979684726733
1950-02-28,-0.000772041585150864,0.17978846330041265,-0.0006896596857593777,-0.0007833979684726733
1950-03-01,-0.000772041585150864,0.029616385220844935,-0.000781858119893948,-0.0007833979684726733
1950-03-02,-0.000772041585150864,1.3599851789573547,-0.000781858119893948,-0.0007833979684726733
1950-03-03,-0.000772041585150864,1.9199307068136995,-0.000781858119893948,-0.0005193139358606325
1950-03-04,-0.000772041585150864,-0.0006436567092443918,-0.000781858119893948,-0.0005377921188912636
1950-03-05,-0.000772041585150864,-0.0006971664476200512,0.33986391588115694,-0.0007833979684726733
1950-03-06,-0.000772041585150864,-0.00077550624447448,0.40988470383708425,-0.0007833979684726733
1950-03-07,-0.000772041585150864,0.019603681470006004,0.03964660474936355,-0.0007833979684726733
1950-03-08,-0.000772041585150864,0.26983696853090033,-0.000781858119893948,-0.0007833979684726733
1950-03-09,-0.000772041585150864,-0.00077550624447448,-0.0005293229516653043,-0.0007833979684726733
1950-03-10,-0.000772041585150864,-0.0006436567092443918,-0.0006896596857593777,-0.0007833979684726733
1950-03-11,-0.000772041585150864,-0.00077550624447448,0.3202163872226393,-0.0007833979684726733
1950-03-12,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-03-13,-0.000772041585150864,0.00957403938470082,-0.0006896596857593777,-0.0007833979684726733
1950-03-14,-0.000772041585150864,0.14977518210634594,0.1197497746046681,-0.0007833979684726733
1950-03-15,0.14977421970098068,-0.00077550624447448,0.709943988007666,-0.0007833979684726733
1950-03-16,0.059677979164309045,-0.00077550624447448,1.1999801744494665,-0.0006938942693723565
1950-03-17,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-03-18,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-03-19,-0.000772041585150864,0.32986025874077174,-0.000781858119893948,-0.0007833979684726733
1950-03-20,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-03-21,0.07971012350355823,0.5701182719203004,-0.000781858119893948,-0.0006319153637564176
1950-03-22,-0.000772041585150864,-0.0006971664476200512,-0.000781858119893948,-0.0007833979684726733
1950-03-23,-0.000772041585150864,-0.00077550624447448,-0.0006896596857593777,-0.0007833979684726733
1950-03-24,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-03-25,-0.000772041585150864,0.03963717317675799,-0.000781858119893948,-0.0005984236569900915
1950-03-26,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0006319153637564176
1950-03-27,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,0.3998823940641876
1950-03-28,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,0.11974784979393752
1950-03-29,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,0.009543242412968764
1950-03-30,-0.000772041585150864,-0.00077550624447448,0.04967085736460021,-0.0007833979684726733
1950-03-31,0.04967124232675206,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-04-01,0.01959059275701522,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-04-02,-0.000772041585150864,-0.00077550624447448,-0.0006896596857593777,-0.0005807153982488288
1950-04-03,-0.000772041585150864,-0.00077550624447448,0.08972455958406614,-0.0006319153637564176
1950-04-04,-0.000772041585150864,0.009546129629078935,0.01959328749204947,-0.0007833979684726733
1950-04-05,-0.000772041585150864,0.03963717317675799,-0.000781858119893948,-0.0007833979684726733
1950-04-06,-0.000772041585150864,0.09973014153519624,-0.000781858119893948,-0.0007833979684726733
1950-04-07,-0.000772041585150864,0.029616385220844935,-0.0006265258937165567,0.08971724530326707
1950-04-08,-0.000772041585150864,0.03964814459795659,-0.000781858119893948,0.20981098358598035
1950-04-09,-0.000772041585150864,0.04965584384086455,-0.000781858119893948,-0.0005984236569900915
1950-04-10,-0.000772041585150864,-0.0005083425146763312,-0.000781858119893948,-0.0005984236569900915
1950-04-11,-0.000772041585150864,0.03963717317675799,-0.0006265258937165567,-0.0006938942693723565
1950-04-12,-0.000772041585150864,0.12975593399901164,-0.000781858119893948,-0.0006319153637564176
1950-04-13,-0.000772041585150864,0.2398234948557577,-0.000781858119893948,-0.0007833979684726733
1950-04-14,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-04-15,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-04-16,-0.000772041585150864,0.04965584384086455,0.01960656868611617,-0.0007833979684726733
1950-04-17,0.04053207543102291,0.4298883609774695,0.33986545572973564,-0.0007833979684726733
1950-04-18,0.08972494454621796,0.12976074602583806,-0.0006265258937165567,-0.0007833979684726733
1950-04-19,0.5299120361494928,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-04-20,0.24982907680688782,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-04-21,0.01959059275701522,-0.00077550624447448,-0.000781858119893948,0.019606953648239375
1950-04-22,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,0.07971301071966841
1950-04-23,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-04-24,-0.000772041585150864,0.18031598462921852,-0.000781858119893948,-0.0007833979684726733
1950-04-25,-0.000772041585150864,0.25983292642834893,-0.000781858119893948,-0.0007833979684726733
1950-04-26,-0.000772041585150864,0.6899409083104941,-0.000781858119893948,0.029631206263490348
1950-04-27,-0.000772041585150864,0.18979904975944512,-0.000781858119893948,-0.0006938942693723565
1950-04-28,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-04-29,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-04-30,-0.0006958190801029246,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-01,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-02,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-03,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-04,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-05,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-06,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-07,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-08,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-09,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-10,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-11,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-12,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-13,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-14,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-15,-0.0006407694931342186,-0.00077550624447448,-0.0006265258937165567,-0.0007833979684726733
1950-05-16,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-17,-0.000772041585150864,-0.00077550624447448,-0.0005759033714080874,-0.0007833979684726733
1950-05-18,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-19,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-20,-0.000772041585150864,-0.0006971664476200512,-0.000781858119893948,-0.0007833979684726733
1950-05-21,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-22,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-23,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-24,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-25,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-26,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-27,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-28,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-29,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-05-30,-0.000772041585150864,-0.00077550624447448,0.04053207543102291,-0.0007833979684726733
1950-05-31,-0.000772041585150864,-0.00077550624447448,0.5798490948385114,-0.0007833979684726733
1950-06-01,-0.0006407694931342186,-0.00077550624447448,-0.0005293229516653043,-0.0007833979684726733
1950-06-02,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-03,-0.000772041585150864,-0.00077550624447448,-0.0006896596857593777,-0.0007833979684726733
1950-06-04,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-05,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-06,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-07,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-08,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-09,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-10,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-11,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-12,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-13,-0.000772041585150864,-0.00077550624447448,-0.0006896596857593777,-0.0007833979684726733
1950-06-14,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-15,-0.000772041585150864,-0.00077550624447448,-0.0006896596857593777,-0.0007833979684726733
1950-06-16,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-17,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-18,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-19,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-20,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-21,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-22,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-23,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-24,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-25,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-26,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-27,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-28,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-29,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-06-30,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-01,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-02,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-03,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0005377921188912636
1950-07-04,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-05,-0.000772041585150864,-0.00077550624447448,-0.0005597349612598418,-0.0007833979684726733
1950-07-06,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-07,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-08,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-09,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-10,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-11,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-12,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-13,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-14,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0006938942693723565
1950-07-15,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-16,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-17,-0.0006958190801029246,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-18,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-19,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-20,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-21,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-22,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-23,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-24,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-25,-0.0005410642971389566,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-26,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-27,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-28,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-29,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-07-30,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,0.009559988266359093
1950-07-31,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-01,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-02,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-03,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-04,-0.000772041585150864,-0.0005680116474098794,-0.000781858119893948,-0.0007833979684726733
1950-08-05,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-06,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-07,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-08,-0.000772041585150864,-0.00077550624447448,-0.0005597349612598418,-0.0007833979684726733
1950-08-09,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-10,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-11,-0.000772041585150864,-0.0006971664476200512,-0.00047177111073824773,-0.0007833979684726733
1950-08-12,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-13,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-14,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-15,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-16,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-17,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-18,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-19,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-20,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-21,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-22,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-23,-0.0005410642971389566,-0.00077550624447448,-0.0005947665166192006,-0.0007833979684726733
1950-08-24,-0.0005410642971389566,-0.00077550624447448,-0.0005451063996760284,-0.0007833979684726733
1950-08-25,-0.0006407694931342186,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-26,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-27,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-28,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-29,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-30,0.5199097263766104,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-08-31,-0.0005410642971389566,-0.00077550624447448,-0.000781858119893948,-0.0005984236569900915
1950-09-01,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-02,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-03,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-04,-0.000772041585150864,-0.0005083425146763312,-0.000781858119893948,-0.0007833979684726733
1950-09-05,-0.000772041585150864,-0.0005083425146763312,0.00954863188303727,-0.0007833979684726733
1950-09-06,-0.000772041585150864,-0.00077550624447448,-0.0005293229516653043,-0.0007833979684726733
1950-09-07,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-08,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-09,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-10,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-11,-0.000772041585150864,-0.00077550624447448,-0.0006265258937165567,-0.0007833979684726733
1950-09-12,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-13,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0005193139358606325
1950-09-14,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,1.3000659671134047
1950-09-15,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,0.5999280120785794
1950-09-16,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-17,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-18,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-19,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-20,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-21,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-22,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-23,-0.000772041585150864,-0.00077550624447448,-0.00047177111073824773,-0.0007833979684726733
1950-09-24,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-25,-0.0004979485367054975,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-26,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-27,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-28,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-29,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-09-30,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-10-01,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-10-02,-0.000772041585150864,-0.00077550624447448,0.01959328749204947,-0.0007833979684726733
1950-10-03,-0.000772041585150864,-0.00077550624447448,-0.0004927515477272382,-0.0007833979684726733
1950-10-04,-0.000772041585150864,-0.00077550624447448,-0.00047177111073824773,-0.0007833979684726733
1950-10-05,-0.000772041585150864,-0.00077550624447448,-0.0006896596857593777,-0.0007833979684726733
1950-10-06,-0.000772041585150864,-0.00077550624447448,-0.0005759033714080874,-0.0007833979684726733
1950-10-07,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-10-08,-0.000772041585150864,-0.00077550624447448,-0.0005597349612598418,-0.0007833979684726733
1950-10-09,-0.000772041585150864,0.03963717317675799,-0.000781858119893948,-0.0007833979684726733
1950-10-10,-0.000772041585150864,0.04965584384086455,-0.000781858119893948,-0.0007833979684726733
1950-10-11,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-10-12,-0.000772041585150864,-0.00077550624447448,-0.000781858119893948,-0.0007833979684726733
1950-10-13,-0.000772041585150864,-0.00077550624447448,0.06969145283945168,-0.0007833979684726733
1950-10-14,-0.000772041585150864,-0.00077550624447448,0.4598962527014677,-0.0007833979684726733
1950-10-15,-0.000772041585150864,-0.00077550624447448,0.04966643029991133,-0.0007833979684726733
1950-10-16,0.039645257381846426,0.049661810754146496,0.01959328749204947,-0.0007833979684726733
1950-10-17,-0.000772041585150864,0.06968798818012806,-0.0006265258937165567,-0.0007833979684726733
